"miRNA"	"Count"
"hsa-miR-221-3p"	5
"hsa-miR-221-3p"	1
"hsa-miR-221-3p"	74
"hsa-miR-221-3p"	63
"hsa-miR-221-3p"	25
"hsa-miR-221-3p"	8
"hsa-miR-222-3p"	3
"hsa-miR-222-3p"	4
"hsa-miR-222-3p"	8
"hsa-miR-222-3p"	7
"hsa-miR-222-3p"	50
"hsa-miR-222-3p"	9
"hsa-miR-222-3p"	3
"hsa-miR-223-3p"	1
"hsa-miR-223-3p"	2
"hsa-miR-223-3p"	1
"hsa-miR-223-3p"	14
"hsa-miR-223-3p"	8
"hsa-miR-223-3p"	30
"hsa-miR-223-3p"	265
"hsa-miR-223-3p"	95
"hsa-miR-223-3p"	10
"hsa-miR-223-3p"	1
"hsa-miR-223-3p"	1
"hsa-miR-223-3p"	18
"hsa-miR-223-3p"	20
"hsa-miR-223-3p"	1
"hsa-miR-224-5p"	1
"hsa-miR-224-5p"	11
"hsa-miR-224-5p"	1
"hsa-miR-224-5p"	86
"hsa-miR-224-5p"	8
"hsa-miR-224-5p"	41
"hsa-miR-224-5p"	10
"hsa-miR-200b-3p"	2
"hsa-miR-200b-3p"	7
"hsa-miR-200b-3p"	12
"hsa-miR-200b-3p"	641
"hsa-miR-200b-3p"	1074
"hsa-miR-200b-3p"	416
"hsa-miR-200b-3p"	4
"hsa-miR-200b-3p"	4
"hsa-miR-200b-3p"	26
"hsa-miR-200b-3p"	23
"hsa-miR-200b-3p"	1
"hsa-miR-200b-3p"	2
"hsa-miR-200b-3p"	1
"hsa-let-7g-5p"	31
"hsa-let-7g-5p"	1
"hsa-let-7g-5p"	603
"hsa-let-7g-5p"	8
"hsa-let-7g-5p"	158
"hsa-let-7g-5p"	5
"hsa-let-7g-5p"	20
"hsa-let-7g-5p"	1
"hsa-let-7g-5p"	3
"hsa-let-7g-5p"	1
"hsa-let-7i-5p"	9
"hsa-let-7i-5p"	90
"hsa-let-7i-5p"	105
"hsa-let-7i-5p"	283
"hsa-let-7i-5p"	1
"hsa-miR-1"	2
"hsa-miR-1"	2
"hsa-miR-1"	5
"hsa-miR-1"	2
"hsa-miR-15b-5p"	14
"hsa-miR-15b-5p"	50
"hsa-miR-15b-5p"	118
"hsa-miR-15b-5p"	242
"hsa-miR-15b-5p"	773
"hsa-miR-15b-5p"	2
"hsa-miR-15b-5p"	1
"hsa-miR-23b-3p"	5
"hsa-miR-23b-3p"	2
"hsa-miR-23b-3p"	2
"hsa-miR-23b-3p"	2
"hsa-miR-23b-3p"	2
"hsa-miR-23b-3p"	142
"hsa-miR-23b-3p"	28
"hsa-miR-23b-3p"	122
"hsa-miR-23b-3p"	588
"hsa-miR-23b-3p"	437
"hsa-miR-23b-3p"	236
"hsa-miR-23b-3p"	25
"hsa-miR-23b-3p"	1
"hsa-miR-23b-3p"	5
"hsa-miR-23b-3p"	18
"hsa-miR-23b-3p"	14
"hsa-miR-23b-3p"	16
"hsa-miR-27b-3p"	1
"hsa-miR-27b-3p"	6
"hsa-miR-27b-3p"	5
"hsa-miR-27b-3p"	1
"hsa-miR-27b-3p"	1
"hsa-miR-27b-3p"	8
"hsa-miR-27b-3p"	31
"hsa-miR-27b-3p"	53
"hsa-miR-27b-3p"	921
"hsa-miR-27b-3p"	781
"hsa-miR-27b-3p"	237
"hsa-miR-27b-3p"	1
"hsa-miR-30b-5p"	933
"hsa-miR-30b-5p"	1
"hsa-miR-30b-5p"	225
"hsa-miR-30b-5p"	41
"hsa-miR-30b-5p"	1
"hsa-miR-122-5p"	1
"hsa-miR-122-5p"	16
"hsa-miR-122-5p"	46
"hsa-miR-122-5p"	368
"hsa-miR-122-5p"	3312
"hsa-miR-122-5p"	6365
"hsa-miR-122-5p"	1773
"hsa-miR-122-5p"	1
"hsa-miR-122-5p"	1
"hsa-miR-122-5p"	1
"hsa-miR-122-5p"	8
"hsa-miR-122-5p"	20
"hsa-miR-122-5p"	1
"hsa-miR-122-5p"	1
"hsa-miR-122-5p"	1
"hsa-miR-122-5p"	1
"hsa-miR-125b-5p"	1
"hsa-miR-125b-5p"	225
"hsa-miR-125b-5p"	45
"hsa-miR-125b-5p"	9
"hsa-miR-125b-5p"	4
"hsa-miR-125b-5p"	1
"hsa-miR-125b-5p"	8
"hsa-miR-125b-5p"	41
"hsa-miR-125b-5p"	258
"hsa-miR-125b-5p"	1
"hsa-miR-128-3p"	10
"hsa-miR-128-3p"	16
"hsa-miR-128-3p"	53
"hsa-miR-128-3p"	13
"hsa-miR-128-3p"	4
"hsa-miR-128-3p"	1
"hsa-miR-128-3p"	11
"hsa-miR-128-3p"	15
"hsa-miR-128-3p"	50
"hsa-miR-130a-3p"	3
"hsa-miR-130a-3p"	20
"hsa-miR-130a-3p"	60
"hsa-miR-130a-3p"	34
"hsa-miR-132-3p"	1
"hsa-miR-132-3p"	8
"hsa-miR-132-3p"	217
"hsa-miR-132-3p"	21
"hsa-miR-132-3p"	1
"hsa-miR-133a-3p"	1
"hsa-miR-133a-3p"	1
"hsa-miR-133a-3p"	2
"hsa-miR-133a-3p"	2
"hsa-miR-133a-3p"	1
"hsa-miR-133a-3p"	1
"hsa-miR-133a-3p"	1
"hsa-miR-133a-3p"	1
"hsa-miR-133a-3p"	1
"hsa-miR-133a-3p"	1
"hsa-miR-133a-3p"	1
"hsa-miR-137"	1
"hsa-miR-137"	1
"hsa-miR-137"	9
"hsa-miR-137"	1
"hsa-miR-138-5p"	2
"hsa-miR-138-5p"	1
"hsa-miR-138-5p"	4
"hsa-miR-138-5p"	2
"hsa-miR-138-5p"	1
"hsa-miR-138-5p"	1
"hsa-miR-138-5p"	2
"hsa-miR-140-5p"	2
"hsa-miR-140-5p"	3
"hsa-miR-140-5p"	69
"hsa-miR-140-5p"	1
"hsa-miR-141-3p"	2
"hsa-miR-141-3p"	1
"hsa-miR-141-3p"	5
"hsa-miR-141-3p"	13
"hsa-miR-141-3p"	2
"hsa-miR-142-5p"	1
"hsa-miR-142-5p"	21
"hsa-miR-142-5p"	5
"hsa-miR-142-5p"	18
"hsa-miR-142-5p"	2
"hsa-miR-142-5p"	2
"hsa-miR-142-5p"	4
"hsa-miR-142-3p"	4
"hsa-miR-142-3p"	1
"hsa-miR-142-3p"	8
"hsa-miR-142-3p"	1
"hsa-miR-142-3p"	3
"hsa-miR-142-3p"	455
"hsa-miR-142-3p"	112
"hsa-miR-142-3p"	1
"hsa-miR-142-3p"	664
"hsa-miR-142-3p"	502
"hsa-miR-142-3p"	1
"hsa-miR-142-3p"	16
"hsa-miR-142-3p"	19
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	9
"hsa-miR-143-3p"	7
"hsa-miR-143-3p"	192
"hsa-miR-143-3p"	38
"hsa-miR-143-3p"	8
"hsa-miR-143-3p"	523
"hsa-miR-143-3p"	454
"hsa-miR-143-3p"	16582
"hsa-miR-143-3p"	8402
"hsa-miR-143-3p"	1501
"hsa-miR-143-3p"	35
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	3
"hsa-miR-143-3p"	1
"hsa-miR-144-3p"	4
"hsa-miR-144-3p"	1
"hsa-miR-144-3p"	2
"hsa-miR-145-5p"	1
"hsa-miR-145-5p"	22
"hsa-miR-145-5p"	16
"hsa-miR-145-5p"	233
"hsa-miR-145-5p"	249
"hsa-miR-145-5p"	891
"hsa-miR-145-5p"	81
"hsa-miR-145-5p"	1
"hsa-miR-145-5p"	1
"hsa-miR-152-3p"	35
"hsa-miR-152-3p"	114
"hsa-miR-153-3p"	1
"hsa-miR-191-5p"	1
"hsa-miR-191-5p"	97
"hsa-miR-191-5p"	1
"hsa-miR-191-5p"	5
"hsa-miR-191-5p"	478
"hsa-miR-191-5p"	1
"hsa-miR-191-5p"	448
"hsa-miR-191-5p"	58
"hsa-miR-191-5p"	61
"hsa-miR-191-5p"	5
"hsa-miR-191-5p"	2
"hsa-miR-9-5p"	1
"hsa-miR-9-5p"	126
"hsa-miR-9-5p"	117
"hsa-miR-9-5p"	8
"hsa-miR-9-5p"	1
"hsa-miR-9-5p"	1
"hsa-miR-9-5p"	122
"hsa-miR-9-5p"	117
"hsa-miR-9-5p"	6
"hsa-miR-9-5p"	1
"hsa-miR-9-5p"	5
"hsa-miR-9-5p"	107
"hsa-miR-9-5p"	129
"hsa-miR-9-5p"	1
"hsa-miR-125a-5p"	1
"hsa-miR-125a-5p"	31
"hsa-miR-125a-5p"	181
"hsa-miR-125a-5p"	163
"hsa-miR-125a-5p"	84
"hsa-miR-126-5p"	13
"hsa-miR-126-5p"	16
"hsa-miR-126-5p"	401
"hsa-miR-126-5p"	3
"hsa-miR-126-5p"	1
"hsa-miR-126-5p"	1
"hsa-miR-126-5p"	6
"hsa-miR-126-3p"	1
"hsa-miR-126-3p"	2
"hsa-miR-126-3p"	31
"hsa-miR-126-3p"	72
"hsa-miR-126-3p"	1
"hsa-miR-126-3p"	1
"hsa-miR-126-3p"	47
"hsa-miR-126-3p"	202
"hsa-miR-126-3p"	4317
"hsa-miR-126-3p"	15
"hsa-miR-126-3p"	18
"hsa-miR-126-3p"	813
"hsa-miR-127-3p"	1
"hsa-miR-127-3p"	1
"hsa-miR-127-3p"	5
"hsa-miR-127-3p"	34
"hsa-miR-127-3p"	124
"hsa-miR-127-3p"	330
"hsa-miR-127-3p"	1
"hsa-miR-127-3p"	1
"hsa-miR-134-5p"	1
"hsa-miR-134-5p"	3
"hsa-miR-134-5p"	48
"hsa-miR-134-5p"	61
"hsa-miR-134-5p"	122
"hsa-miR-136-5p"	1
"hsa-miR-136-5p"	16
"hsa-miR-136-5p"	18
"hsa-miR-136-5p"	14
"hsa-miR-136-5p"	1
"hsa-miR-146a-5p"	5
"hsa-miR-146a-5p"	56
"hsa-miR-146a-5p"	8
"hsa-miR-146a-5p"	2
"hsa-miR-146a-5p"	1
"hsa-miR-149-5p"	3
"hsa-miR-149-5p"	2
"hsa-miR-149-5p"	1
"hsa-miR-150-5p"	1
"hsa-miR-150-5p"	157
"hsa-miR-150-5p"	58
"hsa-miR-150-5p"	4
"hsa-miR-150-5p"	48
"hsa-miR-150-5p"	1
"hsa-miR-150-5p"	1
"hsa-miR-154-5p"	3
"hsa-miR-154-5p"	9
"hsa-miR-154-3p"	2
"hsa-miR-185-5p"	9
"hsa-miR-185-5p"	160
"hsa-miR-185-5p"	5
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	12
"hsa-miR-186-5p"	92
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	318
"hsa-miR-186-5p"	3
"hsa-miR-186-5p"	61
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	26
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	1
"hsa-miR-188-5p"	1
"hsa-miR-188-5p"	2
"hsa-miR-188-5p"	1
"hsa-miR-190a-5p"	1
"hsa-miR-190a-5p"	2
"hsa-miR-193a-3p"	11
"hsa-miR-193a-3p"	8
"hsa-miR-194-5p"	1
"hsa-miR-194-5p"	5930
"hsa-miR-194-5p"	1225
"hsa-miR-194-5p"	3
"hsa-miR-194-5p"	16
"hsa-miR-194-5p"	708
"hsa-miR-194-5p"	1
"hsa-miR-194-5p"	5732
"hsa-miR-194-5p"	36
"hsa-miR-194-5p"	1254
"hsa-miR-194-5p"	29
"hsa-miR-194-5p"	3
"hsa-miR-194-5p"	1
"hsa-miR-195-5p"	15
"hsa-miR-195-5p"	2
"hsa-miR-195-5p"	6
"hsa-miR-195-5p"	1
"hsa-miR-320a"	1
"hsa-miR-320a"	1
"hsa-miR-320a"	1
"hsa-miR-320a"	8
"hsa-miR-320a"	29
"hsa-miR-320a"	7
"hsa-miR-320a"	87
"hsa-miR-320a"	1
"hsa-miR-320a"	9
"hsa-miR-320a"	197
"hsa-miR-320a"	23
"hsa-miR-320a"	1
"hsa-miR-200c-3p"	5
"hsa-miR-200c-3p"	27
"hsa-miR-200c-3p"	56
"hsa-miR-200c-3p"	1
"hsa-miR-155-5p"	2
"hsa-miR-155-5p"	11
"hsa-miR-155-5p"	24
"hsa-miR-155-5p"	44
"hsa-miR-155-5p"	33
"hsa-miR-155-5p"	3
"hsa-miR-155-5p"	1
"hsa-miR-106b-5p"	3
"hsa-miR-106b-5p"	8
"hsa-miR-106b-5p"	268
"hsa-miR-106b-5p"	184
"hsa-miR-106b-5p"	27
"hsa-miR-106b-5p"	8
"hsa-miR-29c-3p"	4
"hsa-miR-29c-3p"	174
"hsa-miR-29c-3p"	548
"hsa-miR-29c-3p"	1
"hsa-miR-29c-3p"	128
"hsa-miR-29c-3p"	179
"hsa-miR-29c-3p"	2
"hsa-miR-29c-3p"	1
"hsa-miR-200a-3p"	1
"hsa-miR-200a-3p"	5
"hsa-miR-200a-3p"	9
"hsa-miR-200a-3p"	36
"hsa-miR-200a-3p"	563
"hsa-miR-200a-3p"	207
"hsa-miR-200a-3p"	1061
"hsa-miR-200a-3p"	2
"hsa-miR-200a-3p"	6
"hsa-miR-34b-5p"	1
"hsa-miR-34b-5p"	2
"hsa-miR-34c-5p"	1
"hsa-miR-34c-5p"	1
"hsa-miR-34c-5p"	2
"hsa-miR-34c-5p"	5
"hsa-miR-299-3p"	2
"hsa-miR-299-3p"	1
"hsa-miR-301a-3p"	1
"hsa-miR-301a-3p"	7
"hsa-miR-301a-3p"	7
"hsa-miR-99b-5p"	1
"hsa-miR-99b-5p"	1
"hsa-miR-99b-5p"	11
"hsa-miR-99b-5p"	265
"hsa-miR-99b-5p"	2883
"hsa-miR-99b-5p"	9837
"hsa-miR-99b-5p"	11
"hsa-miR-99b-5p"	3
"hsa-miR-99b-5p"	27
"hsa-miR-99b-5p"	1
"hsa-miR-296-5p"	1
"hsa-miR-296-5p"	7
"hsa-miR-296-5p"	1
"hsa-miR-296-5p"	1
"hsa-miR-130b-3p"	1
"hsa-miR-130b-3p"	5
"hsa-miR-130b-3p"	15
"hsa-miR-30e-5p"	1
"hsa-miR-30e-5p"	5
"hsa-miR-30e-5p"	1386
"hsa-miR-30e-5p"	62
"hsa-miR-30e-5p"	407
"hsa-miR-30e-5p"	4096
"hsa-miR-30e-5p"	5111
"hsa-miR-30e-5p"	2303
"hsa-miR-30e-5p"	3
"hsa-miR-30e-5p"	1
"hsa-miR-30e-5p"	2
"hsa-miR-30e-5p"	4
"hsa-miR-30e-5p"	7
"hsa-miR-30e-5p"	113
"hsa-miR-30e-5p"	449
"hsa-miR-30e-5p"	906
"hsa-miR-30e-5p"	48
"hsa-miR-30e-5p"	42
"hsa-miR-30e-5p"	1
"hsa-miR-30e-5p"	1
"hsa-miR-30e-3p"	1
"hsa-miR-30e-3p"	7
"hsa-miR-30e-3p"	11
"hsa-miR-30e-3p"	2
"hsa-miR-30e-3p"	2
"hsa-miR-30e-3p"	2
"hsa-miR-30e-3p"	2
"hsa-miR-30e-3p"	5
"hsa-miR-30e-3p"	70
"hsa-miR-30e-3p"	722
"hsa-miR-30e-3p"	1701
"hsa-miR-30e-3p"	2543
"hsa-miR-30e-3p"	13
"hsa-miR-30e-3p"	13
"hsa-miR-30e-3p"	34
"hsa-miR-30e-3p"	73
"hsa-miR-30e-3p"	4
"hsa-miR-30e-3p"	2
"hsa-miR-361-5p"	2
"hsa-miR-361-5p"	48
"hsa-miR-361-5p"	120
"hsa-miR-361-5p"	91
"hsa-miR-361-5p"	12
"hsa-miR-362-5p"	1
"hsa-miR-362-5p"	10
"hsa-miR-362-5p"	10
"hsa-miR-362-5p"	1
"hsa-miR-363-3p"	2
"hsa-miR-363-3p"	2
"hsa-miR-363-3p"	7
"hsa-miR-363-3p"	1
"hsa-miR-363-3p"	1
"hsa-miR-363-3p"	1
"hsa-miR-365a-3p"	7
"hsa-miR-365a-3p"	23
"hsa-miR-365a-3p"	21
"hsa-miR-365a-3p"	7
"hsa-miR-376c-3p"	12
"hsa-miR-376c-3p"	1
"hsa-miR-369-3p"	1
"hsa-miR-369-3p"	2
"hsa-miR-369-3p"	15
"hsa-miR-370-3p"	2
"hsa-miR-370-3p"	1
"hsa-miR-370-3p"	1
"hsa-miR-372-3p"	1
"hsa-miR-374a-5p"	5
"hsa-miR-374a-5p"	26
"hsa-miR-374a-5p"	4
"hsa-miR-374a-5p"	4
"hsa-miR-375"	3
"hsa-miR-375"	56
"hsa-miR-375"	2396
"hsa-miR-375"	39
"hsa-miR-375"	3
"hsa-miR-375"	304
"hsa-miR-375"	14
"hsa-miR-375"	35
"hsa-miR-375"	5
"hsa-miR-375"	28
"hsa-miR-375"	7
"hsa-miR-375"	1
"hsa-miR-375"	2
"hsa-miR-376a-3p"	1
"hsa-miR-377-3p"	1
"hsa-miR-377-3p"	3
"hsa-miR-378a-5p"	13
"hsa-miR-378a-5p"	30
"hsa-miR-378a-5p"	1
"hsa-miR-378a-5p"	1
"hsa-miR-378a-5p"	1
"hsa-miR-378a-3p"	4
"hsa-miR-378a-3p"	2
"hsa-miR-378a-3p"	58
"hsa-miR-378a-3p"	258
"hsa-miR-378a-3p"	1
"hsa-miR-378a-3p"	5
"hsa-miR-378a-3p"	16
"hsa-miR-379-5p"	1
"hsa-miR-379-5p"	2
"hsa-miR-379-5p"	170
"hsa-miR-379-5p"	616
"hsa-miR-379-5p"	7
"hsa-miR-380-5p"	1
"hsa-miR-380-3p"	1
"hsa-miR-381-3p"	6
"hsa-miR-381-3p"	1
"hsa-miR-381-3p"	82
"hsa-miR-381-3p"	33
"hsa-miR-382-5p"	2
"hsa-miR-382-5p"	14
"hsa-miR-382-5p"	1
"hsa-miR-382-5p"	1
"hsa-miR-382-5p"	1
"hsa-miR-383-5p"	2
"hsa-miR-383-5p"	1
"hsa-miR-383-5p"	2
"hsa-miR-340-3p"	1
"hsa-miR-340-3p"	10
"hsa-miR-340-3p"	1
"hsa-miR-340-3p"	3
"hsa-miR-340-3p"	5
"hsa-miR-330-3p"	1
"hsa-miR-330-3p"	1
"hsa-miR-328-3p"	30
"hsa-miR-328-3p"	5
"hsa-miR-328-3p"	1
"hsa-miR-342-3p"	30
"hsa-miR-342-3p"	32
"hsa-miR-342-3p"	59
"hsa-miR-342-3p"	4
"hsa-miR-342-3p"	7
"hsa-miR-337-3p"	2
"hsa-miR-337-3p"	1
"hsa-miR-337-3p"	6
"hsa-miR-337-3p"	19
"hsa-miR-337-3p"	1
"hsa-miR-337-3p"	2
"hsa-miR-337-3p"	25
"hsa-miR-323a-3p"	1
"hsa-miR-323a-3p"	7
"hsa-miR-326"	1
"hsa-miR-326"	2
"hsa-miR-326"	1
"hsa-miR-151a-3p"	2
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	404
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	677
"hsa-miR-151a-3p"	23
"hsa-miR-151a-3p"	53
"hsa-miR-151a-3p"	161
"hsa-miR-151a-3p"	16
"hsa-miR-151a-3p"	137
"hsa-miR-151a-3p"	57
"hsa-miR-151a-3p"	14
"hsa-miR-151a-3p"	157
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	1
"hsa-miR-135b-5p"	1
"hsa-miR-135b-5p"	1
"hsa-miR-148b-3p"	111
"hsa-miR-148b-3p"	35
"hsa-miR-148b-3p"	1
"hsa-miR-331-3p"	1
"hsa-miR-331-3p"	25
"hsa-miR-331-3p"	26
"hsa-miR-331-3p"	1
"hsa-miR-331-3p"	1
"hsa-miR-324-5p"	2
"hsa-miR-324-5p"	21
"hsa-miR-324-5p"	14
"hsa-miR-324-5p"	3
"hsa-miR-324-5p"	1
"hsa-miR-324-3p"	1
"hsa-miR-324-3p"	7
"hsa-miR-324-3p"	2
"hsa-miR-338-3p"	3
"hsa-miR-338-3p"	2
"hsa-miR-338-3p"	980
"hsa-miR-338-3p"	1
"hsa-miR-338-3p"	2
"hsa-miR-338-3p"	774
"hsa-miR-338-3p"	7
"hsa-miR-338-3p"	32
"hsa-miR-338-3p"	1
"hsa-miR-338-3p"	16
"hsa-miR-338-3p"	2
"hsa-miR-338-3p"	7
"hsa-miR-338-3p"	2
"hsa-miR-339-5p"	3
"hsa-miR-339-5p"	1
"hsa-miR-339-5p"	50
"hsa-miR-339-5p"	1
"hsa-miR-339-5p"	7
"hsa-miR-339-5p"	1
"hsa-miR-339-5p"	2
"hsa-miR-335-5p"	2
"hsa-miR-335-5p"	10
"hsa-miR-335-5p"	5
"hsa-miR-335-5p"	1
"hsa-miR-133b"	1
"hsa-miR-345-5p"	3
"hsa-miR-345-5p"	1
"hsa-miR-346"	1
"hsa-miR-196b-5p"	1
"hsa-miR-196b-5p"	5
"hsa-miR-196b-5p"	15
"hsa-miR-196b-5p"	3
"hsa-miR-423-3p"	1
"hsa-miR-423-3p"	1
"hsa-miR-423-3p"	1
"hsa-miR-423-3p"	17
"hsa-miR-423-3p"	2
"hsa-miR-423-3p"	20
"hsa-miR-423-3p"	4
"hsa-miR-423-3p"	3
"hsa-miR-423-3p"	59
"hsa-miR-423-3p"	26
"hsa-miR-423-3p"	215
"hsa-miR-423-3p"	4
"hsa-miR-424-5p"	2
"hsa-miR-424-5p"	91
"hsa-miR-424-5p"	123
"hsa-miR-424-5p"	29
"hsa-miR-424-5p"	1
"hsa-miR-424-5p"	1
"hsa-miR-425-3p"	1
"hsa-miR-425-3p"	1
"hsa-miR-425-3p"	1
"hsa-miR-425-3p"	4
"hsa-miR-425-3p"	1
"hsa-miR-20b-5p"	19
"hsa-miR-429"	1
"hsa-miR-429"	3
"hsa-miR-429"	4
"hsa-miR-429"	3
"hsa-miR-429"	70
"hsa-miR-429"	83
"hsa-miR-449a"	1
"hsa-miR-450a-5p"	3
"hsa-miR-450a-5p"	2
"hsa-miR-450a-5p"	2
"hsa-miR-450a-5p"	1
"hsa-miR-450a-5p"	1
"hsa-miR-200a-5p"	1
"hsa-miR-200a-5p"	1
"hsa-miR-200a-5p"	31
"hsa-miR-200a-5p"	244
"hsa-miR-200a-5p"	893
"hsa-miR-200a-5p"	45
"hsa-miR-200a-5p"	3
"hsa-miR-200a-5p"	2
"hsa-miR-200a-5p"	22
"hsa-miR-200a-5p"	22
"hsa-miR-200a-5p"	3
"hsa-miR-200a-5p"	2
"hsa-miR-369-5p"	1
"hsa-miR-369-5p"	3
"hsa-miR-431-5p"	2
"hsa-miR-431-5p"	1
"hsa-miR-431-5p"	2
"hsa-miR-433-3p"	2
"hsa-miR-329-3p"	1
"hsa-miR-451a"	2
"hsa-miR-451a"	3
"hsa-miR-451a"	1
"hsa-miR-451a"	66
"hsa-miR-451a"	65
"hsa-miR-451a"	1
"hsa-miR-451a"	101
"hsa-miR-451a"	32
"hsa-miR-451a"	1
"hsa-miR-452-5p"	3
"hsa-miR-452-5p"	19
"hsa-miR-452-5p"	3
"hsa-miR-452-5p"	19
"hsa-miR-452-5p"	4
"hsa-miR-452-5p"	1
"hsa-miR-452-5p"	2
"hsa-miR-452-5p"	19
"hsa-miR-452-5p"	3
"hsa-miR-452-5p"	8
"hsa-miR-452-3p"	1
"hsa-miR-452-3p"	2
"hsa-miR-452-3p"	1
"hsa-miR-409-5p"	3
"hsa-miR-409-5p"	2
"hsa-miR-409-5p"	5
"hsa-miR-409-5p"	1
"hsa-miR-409-5p"	1
"hsa-miR-409-3p"	1
"hsa-miR-409-3p"	5
"hsa-miR-409-3p"	5
"hsa-miR-409-3p"	1
"hsa-miR-409-3p"	10
"hsa-miR-409-3p"	3
"hsa-miR-409-3p"	1
"hsa-miR-409-3p"	1
"hsa-miR-409-3p"	1
"hsa-miR-410-3p"	24
"hsa-miR-376b-3p"	1
"hsa-miR-483-3p"	7
"hsa-miR-483-3p"	1
"hsa-miR-483-3p"	1
"hsa-miR-483-3p"	1
"hsa-miR-484"	1
"hsa-miR-484"	21
"hsa-miR-484"	60
"hsa-miR-484"	18
"hsa-miR-484"	3
"hsa-miR-485-5p"	1
"hsa-miR-485-3p"	1
"hsa-miR-485-3p"	2
"hsa-miR-485-3p"	5
"hsa-miR-486-5p"	1
"hsa-miR-486-5p"	47
"hsa-miR-486-5p"	25
"hsa-miR-486-5p"	1
"hsa-miR-486-5p"	1
"hsa-miR-486-5p"	26
"hsa-miR-486-5p"	61
"hsa-miR-486-5p"	1
"hsa-miR-487a-3p"	5
"hsa-miR-489-3p"	1
"hsa-miR-491-5p"	2
"hsa-miR-511-5p"	1
"hsa-miR-146b-5p"	3
"hsa-miR-146b-5p"	4
"hsa-miR-146b-5p"	2
"hsa-miR-146b-5p"	15
"hsa-miR-146b-5p"	170
"hsa-miR-146b-5p"	428
"hsa-miR-146b-5p"	833
"hsa-miR-146b-5p"	2
"hsa-miR-146b-5p"	2
"hsa-miR-493-5p"	17
"hsa-miR-432-5p"	2
"hsa-miR-432-5p"	1
"hsa-miR-432-5p"	2
"hsa-miR-432-5p"	17
"hsa-miR-432-5p"	1
"hsa-miR-432-3p"	1
"hsa-miR-494-3p"	2
"hsa-miR-495-3p"	1
"hsa-miR-495-3p"	8
"hsa-miR-495-3p"	6
"hsa-miR-495-3p"	1
"hsa-miR-495-3p"	1
"hsa-miR-495-3p"	3
"hsa-miR-496"	3
"hsa-miR-193b-3p"	7
"hsa-miR-193b-3p"	21
"hsa-miR-193b-3p"	157
"hsa-miR-193b-3p"	7
"hsa-miR-193b-3p"	3
"hsa-miR-193b-3p"	1
"hsa-miR-193b-3p"	3
"hsa-miR-193b-3p"	5
"hsa-miR-497-5p"	1
"hsa-miR-497-5p"	13
"hsa-miR-497-5p"	13
"hsa-miR-181d-5p"	5
"hsa-miR-181d-5p"	21
"hsa-miR-181d-5p"	26
"hsa-miR-181d-5p"	4
"hsa-miR-512-3p"	1
"hsa-miR-512-3p"	1
"hsa-miR-519c-3p"	1
"hsa-miR-520a-3p"	3
"hsa-miR-526b-5p"	1
"hsa-miR-526b-5p"	9
"hsa-miR-519b-3p"	1
"hsa-miR-523-3p"	1
"hsa-miR-518f-5p"	2
"hsa-miR-518b"	2
"hsa-miR-518c-5p"	1
"hsa-miR-518c-5p"	1
"hsa-miR-518c-5p"	1
"hsa-miR-517a-3p"	5
"hsa-miR-517a-3p"	2
"hsa-miR-519d-3p"	1
"hsa-miR-519d-3p"	1
"hsa-miR-517b-3p"	5
"hsa-miR-517b-3p"	2
"hsa-miR-520g-3p"	1
"hsa-miR-516b-5p"	1
"hsa-miR-516b-5p"	1
"hsa-miR-499a-5p"	1
"hsa-miR-500a-3p"	3
"hsa-miR-500a-3p"	1
"hsa-miR-500a-3p"	1
"hsa-miR-500a-3p"	48
"hsa-miR-500a-3p"	146
"hsa-miR-500a-3p"	1
"hsa-miR-500a-3p"	1
"hsa-miR-501-5p"	1
"hsa-miR-501-5p"	1
"hsa-miR-502-5p"	1
"hsa-miR-503-5p"	20
"hsa-miR-503-5p"	4
"hsa-miR-505-3p"	6
"hsa-miR-505-3p"	6
"hsa-miR-505-3p"	1
"hsa-miR-505-3p"	1
"hsa-miR-505-3p"	9
"hsa-miR-505-3p"	2
"hsa-miR-505-3p"	3
"hsa-miR-505-3p"	10
"hsa-miR-505-3p"	2
"hsa-miR-505-3p"	2
"hsa-miR-505-3p"	12
"hsa-miR-505-3p"	7
"hsa-miR-505-3p"	4
"hsa-miR-508-3p"	2
"hsa-miR-509-3p"	1
"hsa-miR-532-5p"	1
"hsa-miR-532-5p"	5
"hsa-miR-532-5p"	57
"hsa-miR-532-5p"	897
"hsa-miR-532-5p"	36
"hsa-miR-532-5p"	27
"hsa-miR-299-5p"	1
"hsa-miR-299-5p"	1
"hsa-miR-299-5p"	1
"hsa-miR-18a-3p"	1
"hsa-miR-455-5p"	1
"hsa-miR-455-5p"	1
"hsa-miR-455-5p"	3
"hsa-miR-455-5p"	1
"hsa-miR-455-5p"	1
"hsa-miR-455-5p"	2
"hsa-miR-455-5p"	4
