"x"
"1"	"13"
"2"	"6"
"3"	"9"
"4"	"8"
"5"	"2"
"6"	"4"
"7"	"6"
"8"	"14"
"9"	"0"
"10"	"2"
"11"	"2"
"12"	"1"
"13"	"9"
"14"	"13"
"15"	"1"
"16"	"10"
"17"	"8"
"18"	"8"
"19"	"2"
"20"	"6"
"21"	"13"
"22"	"11"
"23"	"1"
"24"	"8"
"25"	"13"
"26"	"13"
"27"	"0"
"28"	"0"
"29"	"6"
"30"	"13"
"31"	"2"
"32"	"9"
"33"	"5"
"34"	"2"
"35"	"0"
"36"	"9"
"37"	"14"
"38"	"10"
"39"	"2"
"40"	"3"
"41"	"12"
"42"	"4"
"43"	"14"
"44"	"9"
"45"	"9"
"46"	"1"
"47"	"0"
"48"	"0"
"49"	"1"
"50"	"4"
"51"	"11"
"52"	"13"
"53"	"14"
"54"	"2"
"55"	"2"
"56"	"6"
"57"	"13"
"58"	"2"
"59"	"14"
"60"	"14"
"61"	"9"
"62"	"12"
"63"	"5"
"64"	"12"
"65"	"6"
"66"	"14"
"67"	"1"
"68"	"12"
"69"	"6"
"70"	"6"
"71"	"2"
"72"	"6"
"73"	"6"
"74"	"1"
"75"	"13"
"76"	"8"
"77"	"11"
"78"	"13"
"79"	"12"
"80"	"0"
"81"	"11"
"82"	"12"
"83"	"9"
"84"	"0"
"85"	"2"
"86"	"15"
"87"	"8"
"88"	"1"
"89"	"10"
"90"	"1"
"91"	"4"
"92"	"8"
"93"	"2"
"94"	"12"
"95"	"14"
"96"	"1"
"97"	"6"
"98"	"11"
"99"	"11"
"100"	"1"
"101"	"8"
"102"	"0"
"103"	"8"
"104"	"15"
"105"	"1"
"106"	"11"
"107"	"11"
"108"	"9"
"109"	"1"
"110"	"13"
"111"	"10"
"112"	"14"
"113"	"8"
"114"	"1"
"115"	"9"
"116"	"14"
"117"	"6"
"118"	"9"
"119"	"14"
"120"	"12"
"121"	"6"
"122"	"10"
"123"	"14"
"124"	"14"
"125"	"7"
"126"	"4"
"127"	"4"
"128"	"5"
"129"	"13"
"130"	"4"
"131"	"13"
"132"	"13"
"133"	"15"
"134"	"1"
"135"	"9"
"136"	"4"
"137"	"8"
"138"	"12"
"139"	"5"
"140"	"8"
"141"	"13"
"142"	"12"
"143"	"0"
"144"	"6"
"145"	"11"
"146"	"12"
"147"	"2"
"148"	"12"
"149"	"2"
"150"	"6"
"151"	"1"
"152"	"4"
"153"	"13"
"154"	"2"
"155"	"14"
"156"	"13"
"157"	"4"
"158"	"8"
"159"	"8"
"160"	"5"
"161"	"1"
"162"	"13"
"163"	"6"
"164"	"6"
"165"	"4"
"166"	"13"
"167"	"0"
"168"	"4"
"169"	"5"
"170"	"11"
"171"	"14"
"172"	"15"
"173"	"10"
"174"	"6"
"175"	"14"
"176"	"11"
"177"	"0"
"178"	"13"
"179"	"14"
"180"	"9"
"181"	"11"
"182"	"11"
"183"	"15"
"184"	"4"
"185"	"0"
"186"	"0"
"187"	"9"
"188"	"6"
"189"	"11"
"190"	"14"
"191"	"4"
"192"	"12"
"193"	"4"
"194"	"9"
"195"	"1"
"196"	"10"
"197"	"1"
"198"	"2"
"199"	"14"
"200"	"12"
"201"	"12"
"202"	"1"
"203"	"15"
"204"	"10"
"205"	"0"
"206"	"4"
"207"	"13"
"208"	"1"
"209"	"8"
"210"	"2"
"211"	"0"
"212"	"11"
"213"	"10"
"214"	"14"
"215"	"4"
"216"	"15"
"217"	"6"
"218"	"8"
"219"	"11"
"220"	"10"
"221"	"5"
"222"	"4"
"223"	"6"
"224"	"4"
"225"	"13"
"226"	"15"
"227"	"7"
"228"	"10"
"229"	"15"
"230"	"11"
"231"	"13"
"232"	"14"
"233"	"12"
"234"	"10"
"235"	"7"
"236"	"1"
"237"	"7"
"238"	"6"
"239"	"4"
"240"	"4"
"241"	"15"
"242"	"11"
"243"	"12"
"244"	"6"
"245"	"12"
"246"	"8"
"247"	"8"
"248"	"11"
"249"	"4"
"250"	"0"
"251"	"9"
"252"	"13"
"253"	"14"
"254"	"1"
"255"	"6"
"256"	"10"
"257"	"8"
"258"	"14"
"259"	"12"
"260"	"13"
"261"	"8"
"262"	"9"
"263"	"0"
"264"	"4"
"265"	"8"
"266"	"6"
"267"	"0"
"268"	"1"
"269"	"1"
"270"	"6"
"271"	"8"
"272"	"11"
"273"	"8"
"274"	"14"
"275"	"2"
"276"	"6"
"277"	"7"
"278"	"10"
"279"	"2"
"280"	"2"
"281"	"8"
"282"	"8"
"283"	"8"
"284"	"8"
"285"	"10"
"286"	"9"
"287"	"13"
"288"	"2"
"289"	"6"
"290"	"1"
"291"	"6"
"292"	"10"
"293"	"12"
"294"	"13"
"295"	"12"
"296"	"1"
"297"	"7"
"298"	"15"
"299"	"8"
"300"	"9"
"301"	"13"
"302"	"13"
"303"	"13"
"304"	"12"
"305"	"2"
"306"	"3"
"307"	"10"
"308"	"1"
"309"	"11"
"310"	"0"
"311"	"7"
"312"	"9"
"313"	"10"
"314"	"5"
"315"	"6"
"316"	"14"
"317"	"8"
"318"	"8"
"319"	"12"
"320"	"9"
"321"	"12"
"322"	"14"
"323"	"10"
